source,source_place_id,hashtags,nature,culture,art,food,activity,sports,healing,festival,semantic_text,taxonomy_version,labeling_method,labeling_confidence,labeling_evidence,reviewed_at
gwangju_tour,culture.cs:85,#자연|#무등산|#문화유산|#전통|#예술|#전시|#전통음식|#체험|#교육|#공원,0.75,1.0,1.0,0.5,1.0,0.0,0.5,0.75,"광주전통문화관 전통문화관은 남도의 자랑스러운 전통문화를 보존, 전수하는 법고창신法古創新의 공간이자 함께 만들고 배우는 창작공방(創作工房) 이다. 무등산 국립공원 초입에 위치한 전통문화관은 2012년 전통한옥 무송원撫松院을 이설, 복원해 조성하고, 무형문화재 작품전시관과 전수실 및 서석당, 입석당, 너덜마당 등의 문화공간이 있다. 시민 누구나 즐길 수 있는 주말상설공연(토요상설공연, 무등풍류뎐), 무형문화재 대시민 교육인 전통문화예술강좌, 내외국인 관광객 및 청소년을 위한 전통문화예술체험, 공예 및 전통음식 체험 등의 친환경적 프로그램, 그리고 무등산 문화자원을 기반으로 한 특별기획프로그램과 무등산권 활성화를 위한 10월의 무등울림 축제를 진행하고 있다. 아름답고 넉넉한 무등의 품속에서 우리의 옛것을 보고 배우며 즐길 수 있는 전통문화관이다. 무등산권 유네스코 세계지질공원과도 연계 관광이 가능하다. #자연 #무등산 #문화유산 #전통 #예술 #전시 #전통음식 #체험 #교육 #공원",1.0.0,import,0.6,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=85"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,culture.cs:1252,#무등산|#바다|#역사|#박물관|#예술|#전시|#실내|#비오는날,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,"금곡동 제철유적 금곡동 제철유적은 임진왜란 때 의병장으로 활약한 김덕령(金德齡)과 관련된 무기 제조창이 있던 자리이다. 이 유적은 무등산 정상에서 서북쪽으로 뻗은 능선이 비교적 완만한 경사지의 평탄면에 자리하고 있다. 주검동이라 불리던 이곳은 국립광주박물관에서 1992년 3월~4월까지 발굴 조사를 실시하였다. 상하 2단의 석축을 쌓고 제철 쓰레기를 처리하기 위하여 급경사면을 조성한 후 제철에서 정련, 단조에 이르기까지 철기 생산에 필요한 기본공정과 시설을 배치하였다. 제철로는 절두원추형으로 작은 판석과 할석을 이용하여 대략 장방형의 구역을 만든 후 그 내부를 점토 등을 다졌을 뿐 방습시설은 확인되지 않았다. 정련로는 제철로에서 생산된 철괴를 재가열하여 불순물을 제거하는 곳으로, 제철로의 북쪽 3.5m에 있다. 또한 판석과 할석을 혼용한 형태인데 중심부 바닥의 판석은 심한 열에 의하여 균열되어 있다.제철로의 동쪽 8m에는 단조 철기가 제조되었던 단조로와 단조대석이 있다. 단조로는 많이 파손되어 변형되었으며 타원형내지 장방형으로 주변은 괴석과 판석이 부정형으로 돌려져 있다. 단조대석은 단조로의 서측 경사면에 있으며, 불순물이 제거된 철괴로 단조 철기를 만들던 시설이다. 대석의 서측에 소형 괴석들을 호형으로 돌려 단조 박편들이 주변으로 흩어지는 것을 막아주고 있다.그리고 제철로와 정련로에서 생산된 철괴의 불순물 제거에 이용되었던 대형 대석이 확인되었다. 각로의 송풍 시설은 손으로 하는 상자형을 사용하는 것 같다. 제철의 원료는 철재의 성격으로 보아, 하천 사질층에 퇴적된 사철을 정선하지 않고 사용한 것 같다. * 유적지에서 발굴된 유물 * 금곡동 제철유적지에서 출토된 유물은 철재, 단조 박편, 철촉, 철촉반제품, 추형 철기 등 제철 유물과 분청자, 질그릇 등이 있다. 특히 철촉 반제품으로 보아 김덕령 장군의 활동과 관련하여 주검 동 지명이 철제무기를 제작하였음을 뒷받침하고 있다. 이 유적은 김덕령장군의 활동 시기와 분청자 등의 출토 유물로 보아 15~16세기에 사용되었을 것으로 추 #무등산 #바다 #역사 #박물관 #예술 #전시 #실내 #비오는날",1.0.0,import,0.5,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1252"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,culture.cs:1454,#역사|#예술|#전시|#느린여행|#실내|#비오는날,0.0,0.75,1.0,0.0,0.0,0.0,0.75,0.0,"나눔하우스 2호점 ‘마을미술관’ 카자흐스탄 출신 고려인 3세 문 빅토르 화백의 작품을 만나볼 수 있는 공간으로, 대표작인 「1937 고려인 강제이주열차」, 「인물화 : 홍범도 장군」을 포함하여 고려인의 역사와 존엄을 담은 작품들이 상설 전시 중이다. 1937년 고려인 강제이주와 디아스포라의 역사를 주제로 한 사실주의 회화, 인물 중심의 서사적 구성과 강한 윤곽선, 절제된 색채 사용이 특징이다. #역사 #예술 #전시 #느린여행 #실내 #비오는날",1.0.0,import,0.53,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1454"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,culture.cs:1452,#예술|#가족체험|#공원|#실내|#비오는날|#아이동반,0.0,0.0,0.75,0.0,0.75,0.0,0.75,0.0,"다모아어린이공원 ‘홍범도 장군 흉상’ 고려인들의 정신적 지주인 홍범도 장군의 희생정신과 뜻을 기리기 위한 추모 공간을 마련하기 위해 다모아어린이공원 내 건립된 흉상이다. 2022년 8월 15일, 홍범도 장군 유해 봉환 1주년을 맞이하여 추진한 흉상 제막식을 기점으로 국내외 방문객과 참배객들의 발길이 꾸준히 이어지고 있으며, 2023년 5월 국가보훈처 현충시설로 지정되었다. #예술 #가족체험 #공원 #실내 #비오는날 #아이동반",1.0.0,import,0.42,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1452"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,culture.cs:1085,#자연|#무등산|#예술|#전시|#카페|#교육|#가족체험|#힐링|#공원|#축제,1.0,0.0,1.0,0.5,0.75,0.0,0.75,0.5,"드영미술관 무등산 국립공원 초입에 자리한 드영 미술관(De Young Museum)은 대중과 함께하는 미술관이라는 슬로건 아래 시민과 예술가들이 함께 소통하며 예술을 향유 할 수 있는 창조공간으로 발돋움해 나가고자 설립되었습니다. 드영미술관(De Young Art Museum)은 “영원한 젊음”을 모토로 2018년 5월 1일(광주광역시 1종) 등록 미술관으로 개관하였습니다. 복합미술공간인 드영미술관에서는 전시공간과 교육실을 활용한 기획전시, 특별전시, 상설전시, 성인강좌, 어린이 뮤지엄교육, 심포지엄, 워크샵 등의 전시 및 교육행사들을 다채롭고 지속적으로 추진하고 있습니다. 미술관 내부는 전시, 교육, 학술연구, 작품 보존 기능을 부각할 수 있는 독립적인 공간으로, 카페테리아는 크고 작은 창을 통해 무등산의 조망이 한눈에 보이는 아름다운 휴식공간으로 조성되어 있습니다. 드영미술관을 찾는 많은 분들에게 자연환경 안에서의 소소한 휴식을 선물하는 공간으로 자리 매김하고자 합니다. #자연 #무등산 #예술 #전시 #카페 #교육 #가족체험 #힐링 #공원 #축제",1.0.0,import,0.6,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1085"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,culture.cs:649,#근대문화|#예술|#야경|#실내|#비오는날,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.5,"만취정 이 정자는 한말의 우국지사인 심원표(1853~1939)가 1913년에 지어 후학을 가르쳤던 곳이다. 정자는 정면 3칸, 측면 1칸에 전후퇴가 있고, 가운데에 온돌방을 배치한 평면에 지붕은 팔작지붕이다. 심원표는 이곳 동호동에서 태어났으며, 만취는 그의 호이다. 젊어서는 기정진, 중년에는 송병준에게 공부하였으며, 기우만, 오준선 등과 교류하였다. 그는 나라가 기울어져 가는 상황에서도 마음을 굳게 지키며, 의병들을 돕다가 일제에 곤욕을 치르기도 하였다. 만취가 ‘추운 겨울에도 푸른빛을 잃지 않는 소나무의 높은 절개를 이르는 말’이라고 기우만은 설명하고 있다. 여기에서 만취를 호로 삼은 심원표의 기개를 엿볼 수 있다. #근대문화 #예술 #야경 #실내 #비오는날",1.0.0,import,0.42,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=649"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,food.cs:1429,#로컬푸드|#실내|#비오는날|#주차가능|#휠체어,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,광주옥1947 직접 만든 순수 메밀면을 사용하고 취향에 따라 메밀의 함량을 고를 수 있습니다. 평양냉면의 특유의 담백하고 감미로운 맛을 제공합니다 #로컬푸드 #실내 #비오는날 #주차가능 #휠체어,1.0.0,import,0.38,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1429"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,food.cs:1206,#로컬푸드|#실내|#비오는날,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,광후장어 100여개 양식장에서 기른 싱싱한 장어를 공급받아 직접 손질해 장어구이와 장어탕을 제공합니다. #로컬푸드 #실내 #비오는날,1.0.0,import,0.38,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1206"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,food.cs:1184,#로컬푸드|#전통음식|#실내|#비오는날,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,"국현옥궁중팥죽 “국현옥궁중팥죽”은 팥, 콩, 단호박은 물론이고 고춧가루, 쌀, 밀 등 모든 식 재료를 국내산만을 고집하고 있으며, 맛을 찾아 가미를 더해가는 특별한 비법은 없으나, 그날 그날 원 재료에 정성을 다해 음식을 내 놓는다는 일념으로, 운암동에서 23년째 자리를 지키고 있다. 팥 본연의 맛만으로 달콤하고 구수한 팥물과, 단호박을 약 3시간 동안 푹 고아낸 호박물에, 알알이 손으로 빚은 찹쌀 새알심을 더한 동지죽과 호박죽을, 잡젓으로 깊은 맛을 낸 생김치와 재래갓으로 담근 갓물김치를 함께 드셔보시기를 강추한다. 더불어, 팥죽, 바지락칼제비, 들깨칼제비. 그리고 여름에 검정콩물국수 역시 많은 분들의 찬사를 받고 있다. #로컬푸드 #전통음식 #실내 #비오는날",1.0.0,import,0.4,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1184"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,food.cs:1303,#로컬푸드|#맛집|#가족체험|#실내|#비오는날|#아이동반|#주차가능,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,"금강식육식당 광주에 위치한 한우전문점이다. 특히 직접 한우농장을 운영하여, 보다 좋은 품질의 한우를 소비자들에게 제공하고 있으며, 넓은 인테리어와 분위기 있는 실내로 가족, 회식, 단체모임을 할 수 있는 곳이다. #로컬푸드 #맛집 #가족체험 #실내 #비오는날 #아이동반 #주차가능",1.0.0,import,0.42,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1303"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,food.cs:1307,#전통|#로컬푸드|#맛집|#실내|#비오는날|#주차가능,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,"금다연한정식 [안심식당 인증 음식점] 광주광역시 서구 상무지구 중심가에 위치하고 있는 금다연 한정식은 우리나라를 방문한 외국관광객에게 한국의 전통음식의 멋과 맛을 선보이고 더 나아가 과학적이고 미적감각이 풍부한 우리의 음식문화를 널리 홍보하여 국위를 선양하고자 한다. 또한 감칠맛나고 깔끔한요리, 최고의 서비스, 전통한실의 훌륭한 분위기는 금다연의 자랑이다. 특히 주방장님의 경우 30년 조리경력에서 나오는 요리는 환상적인 맛을 내며, 예약고객의 경우 고객층의 입맛에 맞추어 전통과 퓨전을 병행하여 고객의 만족도를 더하고 있으며 돌잔치, 회갑연 등 각종 모임을 가질 수 있는 공간을 확보하고 있으며 대형 연회장도 별도로 준비되어 있다. #전통 #로컬푸드 #맛집 #실내 #비오는날 #주차가능",1.0.0,import,0.5,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1307"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,sports.cs:1453,#체험|#참여형|#스포츠|#느린여행|#축제,0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5,"나눔하우스 1호점 ‘주민관광청’ 마을 탐방 종합 안내 플랫폼. 고려인마을을 안내하고 주요 행사나 프로그램을 홍보하는 곳이다. 또한, 주민 간 정보교류 및 소통 활성화를 위한 커뮤니티 공간으로 고려인마을 방문객 누구나 자유롭게 이용 가능하다. #체험 #참여형 #스포츠 #느린여행 #축제",1.0.0,import,0.47,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1453"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,sports.cs:1145,#무등산|#역사|#전통|#체험|#가족체험|#스포츠|#느린여행|#아이동반,0.75,0.75,0.0,0.0,0.75,0.75,0.75,0.0,"무등산 수박마을 광주 무등산 수박마을은 광주 북구 석곡동에 위치하고 있으며 금곡마을과 충효마을로 구성되어 있습니다. 마을주변은 광주호와 무등산 기슭의 절경이 빼어나 드라이브와 관광코스로 이용되고 있고, 또한 광주 도심에서 20Km 이내에 위치하고 있어 접근하기가 용이합니다. 마을에서는 포도따기, 옥수수따기 등 영농체험과 인근의 문화유적을 탐방하는 전통문화체험을 즐기는 농촌체험 프로그램인 팜스테이를 진행하며, 가족끼리 시골의 정을 쌓을뿐 아니라 자녀들이 협동심을 배울수 있는 기회와 시골의 정을 느낄수 있는 배움의 터로 자리잡고 있습니다. #무등산 #역사 #전통 #체험 #가족체험 #스포츠 #느린여행 #아이동반",1.0.0,import,0.55,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1145"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,sports.cs:1167,#자연|#정원|#박물관|#전시|#체험|#가족체험|#스포츠|#힐링|#공원|#야경,0.75,0.5,0.75,0.0,0.75,0.75,0.75,0.75,"빛고을농촌테마공원 빛고을농촌테마공원은 농업전시체험관, 화훼유리온실, 곤충박물관, 농업지원시설, 생태연못, 다랭이논, 도시텃밭, 야외 족욕장 등 다양한 시설을 무료로 체험할 수 있는 공원입니다. 광주도심 외각에 어린이 및 학생들을 위해 도시에서 접하기 어려운 체험활등을 제공하고 있습니다. 온실로 지어진 힐링가든에서는 여려종류의 선인장과 다양한 나무등이 전시되고 있으며, 야외 도시텃밭에서는 계절별로 피어나는 꽃들과 함께 아름다운 자연을 느낄 수 있는 곳입니다. #자연 #정원 #박물관 #전시 #체험 #가족체험 #스포츠 #힐링 #공원 #야경",1.0.0,import,0.6,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1167"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,sports.cs:1239,#자연|#박물관|#전시|#체험|#교육|#스포츠|#공원,0.5,0.5,0.5,0.0,0.75,0.75,0.75,0.0,"상무시민공원 에너지파크 상무시민공워네 개관한 ‘에너지파크는’ 미래 에너지의 중요성을 알리고에너지에 관한 시민 의식 강화를 위해 에너지 전시관과 에너지를 주제로하는 외부전시물로 조성한 에너지전시, 체험, 교육 공원입니다. 공원입구부터 에너지를 주제로한 해담마루라는 실내전시관을 운영하며,한국전력과 광주광역시가 함께 만든 에너지 체험공간으로 태양광, 풍력에너지, 수소연료전지 등 미래 신재생 에너지를 체험하며 자연스럽에 인공지능 스마트에너지를 접할 수 있는 에너지파크입니다. [출처: 광주광역시] #자연 #박물관 #전시 #체험 #교육 #스포츠 #공원",1.0.0,import,0.53,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1239"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,sports.cs:1275,#바다|#로컬푸드|#카페|#체험|#레저|#스포츠|#아이동반|#주차가능,0.5,0.0,0.0,0.75,1.0,0.75,0.0,0.0,"슈퍼몽테마파크(아틀란티스 광주점) '아틀란티스 광주점'은 약 1,900㎡ 규모의 초대형 프리미엄 키즈카페로 다양한 놀이와 체험, 맛있는 먹거리가 어우러진 새로운 복합 놀이공간이다. 신비의 도시 아틀란티스를 탐험하는 슈퍼몽의 이야기를 담은 아틀란티스 키즈카페는 바다 콘셉트의 특화된 디자인과 인테리어로 다양한 놀이시설에서 쉼 없이 뛰어놀 수 있는 공간을 제공한다. 매장 내에는 국내에서 정식으로 허가된 놀이기구만 설치하여 더욱 안전하다. 곳곳에 안전요원이 배치되어 사고를 미리 예방할 수 있는 환경이 마련되어 있다. - 체험프로그램:쥬라기F1레이싱 카트장, 정글 어드벤처, 슈퍼콩콩점핑, 야자수 트리, 절벽탈출 어드벤쳐, 모션 슈팅 볼풀존, 화산탈출 어드벤처, 낚시 놀이터. - 주요시설:정글짐 외 #바다 #로컬푸드 #카페 #체험 #레저 #스포츠 #아이동반 #주차가능",1.0.0,import,0.55,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1275"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,sports.cs:1130,#숲|#체험|#교육|#스포츠|#아이동반,0.5,0.0,0.0,0.0,1.0,0.75,0.0,0.0,"시청 어린이 안전체험관 광주광역시청 내 시민숲에 위치한 안전체험관은 화재, 교통, 지진, 심폐 등 다양한 실전 체험을 통해 재난대처 방법과 안전의 중요함을 배우는 실질적인 안전체험교육센터입니다. #숲 #체험 #교육 #스포츠 #아이동반",1.0.0,import,0.47,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1130"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,park/003.cs:35,#정원|#바다|#공연|#가족체험|#레저|#스포츠|#산책|#공원|#야간|#야경,1.0,0.0,0.75,0.0,0.75,0.5,1.0,1.0,"수완호수공원 수완지구를 가로지르는 풍영정천 바로 옆, 인공 호수를 중심으로 조성한 도심 속 공원이다. 공원 내 어린이 놀이터, 체육시서설, 쉼터 등 다양한 시설을 갖추고 있다. 공원 입구부터 나무 데크가 호수 바로 옆으로 이어지고, 산책로가 여러 갈래로 나뉜다. 길의 폭이 넓어 반려동물과 함께 산책하기에도 좋은 장소다. 야외 공연장에서는 계절마다 다양한 문화 공연이 펼쳐진다. 특히, 음악 분수와 LED 조명이 낭만적 분위기를 더하는 광장은 야간 데이트 장소로도 인기다. [출처: 광주 관광 트래블 컬렉션] #정원 #바다 #공연 #가족체험 #레저 #스포츠 #산책 #공원 #야간 #야경",1.0.0,import,0.6,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=35"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,park/003.cs:266,#숲|#정원|#공원|#주차가능|#휠체어|#반려동물,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,쌍암공원 호남권 제일의 호수공원으로 불리는 쌍암공원은 호수 한가운데에 푸른 소나무 숲과 철쭉 숲의 섬이 떠 있고 하늘을 향해 물보라를 뿜어내는 분수는 상쾌함과 시원함을 더해준다. #숲 #정원 #공원 #주차가능 #휠체어 #반려동물,1.0.0,import,0.47,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=266"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,park/003.cs:267,#정원|#바다|#산책|#공원,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"양산호수공원 양산저수지는 북구 양산동 본촌 근린공원 내 약 60,000㎡의 면적을 가진 저수지로 양산동 일대의 농경지에 필요한 농업용수 확보용으로 개발되었다. 공단 및 택지개발로 유역면적이 상실되어 농업용수 공급원 으로써의 기능이 상실돼 수질오염에 의한 악취발생 및 모기서식 등 혐오시설로 인식되어 왔다. 시는 양산저수지 수질을 개선하고, 주변을 정비해 공원화 했다. 산책로와 부교를 설치해 저수지 주변을 순환 할 수 있는 탐방로를 조성하고, 탐방로 주변에 주민들이 쉴 수 있는 정자, 파고라, 등의자 등 편익시설과 운동시설도 설치됐다. #정원 #바다 #산책 #공원",1.0.0,import,0.47,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=267"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,park/003.cs:1081,#정원|#전망|#근대문화|#공원|#느린여행,0.75,0.5,0.0,0.0,0.0,0.0,1.0,0.0,"전평제 근린공원 1943년에 축조해 농업용수로 사용하다 한동안 방치된 저수지가 1999년 공원으로 거듭났다. 저수지 한가운데 자리한 인공서섬은 목교와 연결돼 운치 있는 풍경을 자아낸다. 특히 여름에는 연꽃과 백일홍이 흐드러지게 피어 장관을 연출한다. 개금산과 백마산에 자리한 이 동네의 원래 이름은 개산마을이었다. 임진왜란 때 의병장을 만들어 싸운 회재 박광옥의 혼이 서린 곳이기도 하다. 당시 박광옥을 비롯한 주민들은 농사를 짓기 위해 물을 끌어들여 직접 개산방죽이라는 저수지를 만들고, 1943년 일제강점기에 개축되면서 전평제로 이름이 바뀌었다. [출처: 광주 관광 트래블 컬렉션] #정원 #전망 #근대문화 #공원 #느린여행",1.0.0,import,0.53,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=1081"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,park/003.cs:277,#자연|#숲|#예술|#공연|#체험|#자전거|#산책|#공원|#축제,1.0,0.0,0.75,0.0,0.5,0.5,1.0,0.75,"푸른길공원 도심을 띠처럼 두르고 있어 광주의 허파 역할을 하고 있는 푸른 길은 생태의 공간일 뿐만 아니라, 문화 · 예술이 공존하는 곳이다. 푸른 길에서는 나무와 꽃, 풀들이 품어내는 자연의 향기와 공연을 할 수 있는 소규모의 광장이나 쌈지 공원으로 인한 문화 · 예술의 향기를 함께 느낄 수 있다. 느티나무, 때죽나무, 자귀나무, 단풍, 동백 등의 수목들과 맥문동, 벌개미취, 원추리 등의 야생화들로 가득 차있어 사람과 새, 벌, 나비들을 불러들이는 생명의 공간인 푸른 길을 걷다 보면 부분만 남아 산책로의 일부가 되어버린 철길을 볼 수 있다. 그것은 푸른 길이 폐선부지에 조성되었다는 것을 말해준다. 2000년 철도청은 도심 통과로 소음 발생, 교통체증 유발, 도시발전 저해 등 많은 부작용을 안고 있던 경전선 10.8킬로미터 구간을 도시 외곽으로 이설했다. 광주 시민들의 오랜 숙원 사업이었던 도심 철도가 이설하자, 폐선부지만큼의 공간이 생겼다. 나무와 꽃이 우거진 푸른 길, 지인들과 한가롭게 산책할 수 있는 곳, 도심을 자전거로 마음껏 누비고 다닐 수 있는 곳, 작은 음악회가 열리는 광장이 있는 곳, 지친 다리를 잠시 쉬어갈 벤치가 있는 곳 등 폐선부지가 녹지로 조성되었을 때의 청사진을 가슴에 품은 시민들은 서명운동, 철길 걷기, 대보름 행사, 철도에서 죽은 영령들의 영결식, 폐선부지 활용 방안에 대한 토론회 등 환경단체에서 벌인 행사에 적극 참여하여 폐선부지에 푸른 길을 조성하도록 유도해 냈다. 푸른 길을 시민 스스로가 가꾸자는 의미의 100만 그루 헌수 운동을 펼쳤다. 이는 시민들의 주도로 시작된 푸른 길을 시민들이 직접 만들고, 가꾸는 가장 이상적인 사례를 만들어 낸 것이다. 푸른 길에 있는 대부분의 나무들은 명패를 하나씩 달고 있다. 나무의 이름과 특징, 기증자의 이름이 쓰인 명패를 달고 있는 나무들을 보면 자연을 사랑하는 기증자들의 마음을 느낄 수 있다. 오래 전부터 철도 주변에 일렬로 서있던 무성한 느티나무 밑에는 나무 벤치가 하나씩 놓여 있어 지친 행인들을 불러 #자연 #숲 #예술 #공연 #체험 #자전거 #산책 #공원 #축제",1.0.0,import,0.6,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=277"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,park/003.cs:1285,#정원|#전시|#힐링|#공원|#야경,0.75,0.0,0.5,0.0,0.0,0.0,1.0,0.5,푸른길분수공원 푸른길 분수공원은 과거 광주에서 순천을 거쳐 부산으로 가던 경전선 철길이었다. 남도의 발이 되어 주었던 고마운 기찻길이었으나 도심 한복판을 지나다 보니 교통체증과 소음이 심각했다. 결국 경전선이 시외로 옮겨가면서 옛 철길은 환경운동가와 시민들이 적극적으로 나서 우리나라 최초의 폐선부지 공원으로 재탄생했다. 광주 시민들의 휴식처로 거듭난 공원에는 굴다리 옛터를 알리는 표지석을 비롯해 오랜 세월 제 자리를 지킨 초록빛 아름드리나무들이 기찻길이 품은 정다운 추억을 되살리게 한다. 공원 한쪽에는 건축가 승효상의 작품 '푸른길의 문화쉼터'도 자리한다. 녹슨 기찻길을 떠올리게 하는 내후성 강판으로 제작된 이 작품은 광주의 옛 모습을 담은 전시공간이자 쉼터로 사용된다. #정원 #전시 #힐링 #공원 #야경,1.0.0,import,0.5,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=1285"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,nature.cs:213,#자연|#스포츠|#산책|#야간,0.75,0.0,0.0,0.0,0.0,0.5,0.5,0.5,"짚봉산 주민들의 여가선용 장소제공을 위하여 도심내에 조성한 산책로로 1일 약 1500여명의 주민들이 이용하고 있으며, 특히 산책로 입구에 위치한 짚봉산 샘터는 수질이 좋아 새벽부터 저녁 늦게까지 많은 주민들이 애용하고 있다. ◆ 규모 및 시설물 - 총 연장거리 :5.5km (염주체육관 - 짚봉산 - 노인고개 - 풍암제 - 염주체육관) - 팔각정 2동, 사각정자 1동, 음수대 1개소 - 체육시설 : 평행봉 등 3종 8개 총 연장거리 : 5.5km (염주체육관 - 짚봉산 - 노인고개 - 풍암제 - 염주체육관) #자연 #스포츠 #산책 #야간",1.0.0,import,0.45,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/nature.cs?act=view&infoId=213"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
